product_guid,title,price_mean,price_std,price_confidence,core_material_score,core_material_conf,availability_score,availability_conf,warranty_mean,warranty_std,warranty_conf,reviewer_opinion_score,reviewer_opinion_conf,board_weight_mean,board_weight_std,board_weight_conf,carving_score,carving_conf,powder_mean,powder_std,powder_conf,edge_hold_score,edge_hold_conf,chatter_score,chatter_conf,positive_aspect_score,positive_aspect_conf,negative_aspect_score,negative_aspect_conf,return_policy_score,return_policy_conf,jibbing_score,jibbing_conf,overall_rating_mean,overall_rating_std,overall_rating_conf,speed_score,speed_conf,jumps_score,jumps_conf,pipe_score,pipe_conf,flex_rating_mean,flex_rating_std,flex_rating_conf,sidecut_radius_mean,sidecut_radius_std,sidecut_radius_conf,sidecut_radius_159_mean,sidecut_radius_159_std,sidecut_radius_159_conf,effective_edge_mean,effective_edge_std,effective_edge_conf,waist_width_mean,waist_width_std,waist_width_conf,setback_mean,setback_std,setback_conf,taper_mean,taper_std,taper_conf,stance_width_mean,stance_width_std,stance_width_conf,contact_length_mean,contact_length_std,contact_length_conf,tip_tail_width_mean,tip_tail_width_std,tip_tail_width_conf,tip_tail_width_159_mean,tip_tail_width_159_std,tip_tail_width_159_conf,recommended_weight_mean,recommended_weight_std,recommended_weight_conf,recommended_weight_159_mean,recommended_weight_159_std,recommended_weight_159_conf,turn_initiation_mean,turn_initiation_std,turn_initiation_conf,camber_profile_score,camber_profile_conf,terrain_suitability_mean,terrain_suitability_std,terrain_suitability_conf,on_snow_feel_score,on_snow_feel_conf,board_category_score,board_category_conf,comparable_board,camber_profile,base_material,terrain_suitability,topsheet,board_designer,manufacturing_location,board_category,shape,laminate,model_year,sustainability_certification,construction_material_innovation,sidewall_material,edge_technology,sidecut_type,binding_compatibility,predecessor_model_name,rider_level,brand,gender,mounting_pattern,product_type
5GEZh2Xdb0,Nidecker_SA_Rolle_Switzerland Storm_Chaser,1199.99,115,0.98,0.7,0.8,0.45,0.7,2.0,0.7,0.6,0.5,0.01,2850,724,0.6,0.5,0.01,6,2.42,0.2,0.7,0.6,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.7,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.52,0.93,7,0.38,0.99,8,3.11,0.2,114,2,0.99,28,0,0.99,22,7,0.99,2,4,0.8,60,2,0.99,113,45,0.2,32,1,0.99,30,12,0.2,79,3,0.99,80,32,0.2,3,1.26,0.2,0.5,0.01,6,0.45,0.99,0.5,0.01,0.5,0.01,Nitro_Squash_better_edge_ice_more_stable_versatile,,Sintered_8000_UHMWPE_carbon,6.0,Premium_Topsheet_durable_scratch_resistant,Chris_Christenson_surfboard_shaper,SWS_factory_Dubai_UAE,,Tapered_Directional_High_3D_Contour_Base,Biax_Fiberglass_BComp_Carbon_Flax_Bio_Resin,2027,Protect_Our_Winters_POW_founded_2007,BComp_Carbon_Flax_Stringer_Bio_Resin,Recycled_ABS_round_finish,Recycled_German_steel_edges,Progressive_Sidecut,,,Intermediate_Advanced,Jones_Snowboards,Unisex,2x4_Inserts,Snowboard
5MAasfhw3w,Salomon_founded_1947_Annecy_France Assassin_Pro,1089.99,122,0.94,0.85,0.8,0.5,0.7,2.0,0.49,0.8,0.5,0.3,2200,724,0.6,0.7,0.6,5,1.2,0.7,0.75,0.74,0.55,0.6,0.5,0.01,0.4,0.7,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.52,0.93,8,0.38,0.95,8,0.35,0.95,118,2,0.95,25,0,0.95,2,7,0.95,5,2,0.2,54,2,0.95,113,45,0.2,29,1,0.95,30,12,0.2,70,3,0.95,78,5,0.8,3,0.97,0.6,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Yes_Greats_better_on_hard_snow,,Sintered_EG_Base,,,Bode_Merrill,,,Directional_Twin,BA_MD_Fiberglass_Biaxial_Medium_Density,2026,30pct_bio_resin_and_Bamboo_Rods_reduce_impact,Popster_core_strategically_milled_inside_insert_packs,Gunslinger_Rails_full_length_carbon_inlays,,Quadralizer_Sidecut,,,Advanced_to_Expert,Salomon,Mens,2x4_Inserts,Snowboard
5UV718LPyy,Mervin_Manufacturing Mayhem_Rocket,1099.99,115,1.0,0.75,0.8,0.8,0.8,1.0,0.49,0.8,0.5,0.72,2882,1153,0.2,0.85,0.72,7,1.16,0.72,0.5,0.7,0.7,0.72,0.55,0.5,0.4,0.72,0.5,0.01,0.2,0.72,84,34,0.2,0.8,0.72,0.7,0.72,0.7,0.72,6,0.88,0.8,7,0.9,0.7,8,3.11,0.2,119,47,0.2,26,10,0.2,4,17,0.72,2,5,0.68,56,5,0.8,114,3,1.0,31,1,1.0,30,12,0.2,75,9,0.6,80,32,0.2,3,0.81,0.72,0.5,0.01,9,3.59,0.2,0.7,0.72,0.5,0.01,Korua_Dart_Cafe_Racer_Weston_Japow_Jones_Hovercraft_Storm_Chaser_etc,,Optimized_wax_retention_and_toughness,,Eco_Sublimated_Poly_Topsheet,Matt_Mayhem_Biolos_Lost_Surfboards,Handbuilt_USA_Sequim_WA,,Tapered_Directional,Triaxial_Biaxial_Fiberglass,2025-2026,Zero_hazardous_waste_production,UHMW_Tip_Tail_Impact_Deflection,Birch_Internal_Sidewalls,Magne_Traction_present,Progressive_Elliptical,,Lib_Tech_Lost_Rocket_2018_2024,Advanced_Expert,Lib_Tech,Unisex_listed_as_Mens,2x4_Inserts,Snowboard
5mnaWv4Qc8,Nidecker_Group_NDK Mens_Howler,784.0,316,0.61,0.85,0.8,0.45,0.7,2.13,0.85,0.2,0.5,0.5,2700,260,0.99,0.5,0.01,6,2.42,0.2,0.9,0.9,0.85,0.8,0.85,0.8,0.6,0.8,0.45,0.7,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.45,1.0,8,0.38,1.0,8,3.11,0.2,120,2,1.0,25,0,1.0,2,7,0.99,8,2,1.0,56,2,0.99,112,3,0.99,26,1,0.99,30,12,0.2,73,29,0.2,80,32,0.2,3,1.26,0.2,0.5,0.01,7,0.51,0.93,0.5,0.01,0.5,0.01,Similar_stats_comparable_freeride_option,,Sintered_8000_UHMWPE_carbon,7.0,Premium_Eco_Topsheet_castor_bean_bio_plastic,Victor_De_Le_Rue_and_Elena_Hight,Dubai,,Tapered_Directional,Triax_Fiberglass_triaxial_stitched,2027,Fair_Trade_Certified_snowboards,Koroyd_aerospace_synthetic_core_in_nose_95pct_air_75pct_lighter,Recycled_ABS_rounded_finish,Oversized_recycled_German_steel_3mm,,2x4_insert_pattern_ML_standard_L_wide,,Intermediate_to_Expert,Jones_Snowboards,Mens,2x4_Inserts_Standard_Pack,Snowboard
5yKZxPj1b1,Salomon_SAS_Annecy_France Abstract,679.99,115,0.99,0.65,0.8,0.0,0.99,2.13,0.85,0.2,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.7,0.8,0.5,0.01,0.5,0.01,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,0.99,8,0.38,0.99,8,3.11,0.2,120,2,0.99,25,0,0.99,0,9,0.92,5,2,0.2,55,2,0.99,113,45,0.2,30,1,1.0,30,12,0.2,80,3,0.99,88,5,0.8,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_hybrid_camber_true_twin,,Sintered_base,,,crosby_sutter_pro,Altenmarkt_Austria_skis_confirmed,,True_Twin,BA_MD_Biax_Medium_Density_Fiberglass,2026,FSC_certified_wood,Ghost_Carbon_Beams_Stringers_tip_tail,Royal_Rubber_Rails_full_length,,Quadralizer_Equalizer_Quadratic,,Salomon_Villain_and_Gypsy,Intermediate,Salomon,Unisex,2x4_Inserts,Snowboard
68pyZWjp7O,Rome_Snowboard_Design_Syndicate Artifact_Pro,949.99,165,0.89,0.7,0.8,0.45,0.7,2.0,0.7,0.6,0.85,0.8,2580,724,0.6,0.5,0.01,6,2.42,0.2,0.75,0.7,0.5,0.01,0.85,0.73,0.3,0.8,0.75,0.8,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,0.97,8,0.38,0.99,8,0.35,0.99,120,3,0.89,26,1,0.89,0,10,0.89,0,3,0.89,55,5,0.8,115,3,0.99,30,12,0.2,30,12,0.2,68,4,0.92,80,32,0.2,3,1.26,0.2,0.5,0.01,9,0.64,0.89,0.5,0.01,0.5,0.01,CAPiTA_DOA_hybrid_camber_more_forgiving_20_more,,SinterStrong_sintered_low_maintenance_durable,9.0,,,Unverified_not_explicitly_stated,,True_Twin_fully_symmetrical,Biaxial_upper_lower_glass_torsionally_playful,2027_season_2026_2027,,Carbon_Omega_HotRods_nose_tail,FlaxWalls_flax_reinforced_vibration_dampening,,Radial_Sidecut_single_radius,Compatible_any_binding_standard_or_mini_disc_2x4,Rome_Artifact_original,Advanced,Rome_Snowboards_SDS,Mens,2x4_Inserts_fine_tuned_stance,Snowboard
6c05alvB2T,Nidecker_Group_Switzerland Tape_Deck,799.99,115,1.0,0.7,0.66,0.5,0.8,2.0,0.7,0.6,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.8,0.8,0.75,0.7,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.63,0.9,8,0.52,0.9,8,0.49,0.9,126,2,0.9,26,0,0.9,8,3,0.2,5,2,0.2,54,3,0.9,113,45,0.2,31,1,0.9,31,1,0.9,78,5,0.9,88,8,0.6,3,1.19,0.4,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_Camber_2027,,N7000_Hybrid_extruded_sintered,,Size_specific_artwork_iconic_art,,Titan_factory_Guangdong_China,,True_Twin,Premium_Sandwich_Biax_Plus_Fiberglass,2027,,Carbon_Kevlar_advanced_construction,,,,2x4_inserts_any_standard_mini_disk,None_new_addition,Intermediate_to_advanced,Nidecker,Mens,2x4_Inserts,Snowboard
75e1VTYhj9,Mervin_Manufacturing T_Rice_Pro,1169.99,191,0.86,0.75,0.8,1.0,0.8,1.0,0.49,0.8,0.6,0.7,2500,724,0.6,0.6,0.7,5,1.2,0.7,0.8,0.8,0.4,0.7,0.75,0.7,0.6,0.7,0.6,0.41,0.5,0.01,84,34,0.2,0.8,0.8,0.8,0.7,0.5,0.01,6,0.45,1.0,8,0.38,1.0,8,0.35,1.0,119,47,0.2,26,0,1.0,0,7,1.0,0,2,0.94,57,6,0.7,121,3,1.0,30,1,1.0,30,12,0.2,70,9,0.6,70,8,0.6,3,0.98,0.6,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Mountain_Twin_softer_faster_edge,,Eco_Sublimated_Sintered_Base,,Eco_Sublimated_Poly,Travis_Rice,Sequim_Washington_USA,,Twin,TriAx_BiAx_Fiberglass_Basalt_Alloy,2025_2026,Zero_hazardous_waste_facility,TriAx_0_45_45_torsional,Birch_Internal_UHMW_Sintered,Magne_Traction_7_serrations,,,,Advanced_Expert,Lib_Tech,Mens,2x4_inserts,Snowboard
8Nk5Gqy04H,Nitro_AG Nitro_Alternator_FX_Splitboard_2027,1399.99,115,0.97,0.65,0.7,0.4,0.7,1.25,0.58,0.73,0.75,0.7,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.85,0.89,0.5,0.01,0.95,0.9,0.7,0.7,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.99,7,0.74,0.8,8,3.11,0.2,109,4,0.72,25,0,1.0,2,7,0.99,5,2,0.2,56,5,0.8,111,3,0.99,30,1,0.99,30,12,0.2,70,3,0.99,80,32,0.2,6,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Solution_directional_freeride_hybrid_camber_900usd,,Sintered_Speed_Formula_II_nanotech_wax,,,Griffin_Siebert_Jared_Elston_Tommy_Delago,,,Directional_Splitboard,Bi_Lite_Laminates_with_Carbon_Tape,2027,Made_with_100pct_solar_power,Carbon_Tape_longitudinal,ABS_35pct_recycled_cold_resistant,Recycled_steel_50pct_strong_durable_sharpenable,Dual_Degressive,Requires_splitboard_specific_bindings_Spark_RD,Alternator_Split,Advanced_to_Expert,Nitro,,Voile_Compatible,
8eKhhTup3r,Mervin_Manufacturing MC_Wayfinder_III,1169.99,159,0.9,0.75,0.8,0.8,0.8,1.0,0.25,1.0,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.65,0.7,0.3,0.7,0.5,0.01,0.6,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.46,0.95,6,0.38,1.0,7,0.35,1.0,119,47,0.2,26,0,1.0,4,7,1.0,1,2,1.0,55,5,0.8,107,3,1.0,32,1,0.98,30,12,0.2,75,9,0.6,78,8,0.6,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Mind_Expander,,High_density_UHMW_sintered_fast_rugged,,Eco_Sublimated_Poly_Topsheet,Matt_Cummins_30_plus_years,Sequim_Washington_USA,,Tapered_Directional,Tri_Ax_Bi_Ax_Fiberglass,2026,Zero_hazardous_waste_production,,Birch_internal_UHMW_sintered_sidewalls,Magne_Traction_7_serrations,,,MC_Wayfinder_II,Intermediate_Advanced,Lib_Tech,Mens,2x4_inserts,Snowboard
9GjKvDBmW4,Mervin_Manufacturing T.Rice_Orca_II,1199.99,134,0.93,0.6,0.7,0.5,0.01,1.0,0.49,0.8,0.85,0.8,2882,1153,0.2,0.9,0.8,10,0.5,0.97,0.5,0.01,0.9,0.9,0.9,0.9,0.5,0.8,0.5,0.01,0.5,0.01,91,5,0.97,0.9,0.8,0.5,0.01,0.9,0.8,7,0.45,0.99,7,0.38,0.99,8,3.11,0.2,119,47,0.2,27,0,0.99,2,21,0.57,10,6,0.59,55,22,0.2,113,3,0.99,32,1,0.97,30,12,0.2,85,9,0.6,80,32,0.2,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Never_Summer_Harpoon_Orca_clone_softer_flex_better_freestyle,,High_density_UHMW,,Ocean_Bound_Eco_Sublimated_Poly_Topsheet,Travis_Rice,Sequim_Washington_USA,,Tapered_Directional,Triaxial_Biaxial_Fiberglass_with_Basalt_Alloy,2027_2626_2627_Early_Release,Hand_made_Mervin_Factory_zero_hazardous_waste,UHMW_Tip_Tail_Impact_Deflection,Birch_Internal_UHMW_Sintered_Sidewall,Magne_Traction,Tight_7m_trench_gouging_sidecut,,Lib_Tech_T_Rice_Orca_2019_2026,Intermediate_to_Advanced,Lib_Tech,Unisex,2x4_inserts,Snowboard
9IjmPgVexs,Mervin_Manufacturing Skunk_Ape,818.99,117,0.95,0.75,0.8,0.75,0.7,1.25,0.27,0.94,0.7,0.8,2882,1153,0.2,0.7,0.96,6,0.98,0.8,0.85,0.9,0.5,0.01,0.6,0.6,0.5,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.7,0.8,0.8,0.8,0.8,0.8,7,0.51,0.93,8,0.38,1.0,8,0.35,1.0,119,47,0.2,26,10,0.2,1,12,0.86,2,2,0.96,60,5,0.8,115,3,1.0,30,1,1.0,31,1,0.8,80,9,0.6,82,8,0.6,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.6,0.8,0.5,0.01,K2_Party_Platter_157,,Sintered_Knife_Cut,,Eco_Sublimated_Poly_Topsheet,Trevor_Phillips_Krush_Kulesza_Neil_Green_Kurt_Jensen,Sequim_Washington_USA,,Directional_Twin,Triax_Biax_Basalt_alloy_glass,2025,FSC_certified,UHMW_Tip_Tail_Impact_Deflection,Birch_Internal_UHMW_Sintered,Magnetraction,,,,Intermediate_Advanced,Lib_Tech,Mens,2x4_inserts,Snowboard
9c7Iz9RRyA,Burton_Snowboards_B_Corp_certified Blossom,679.99,226,0.8,0.8,0.7,1.0,1.0,3.0,0.49,0.8,0.5,0.01,2900,260,0.99,0.8,0.99,6,2.42,0.2,0.7,0.8,0.5,0.01,0.5,0.01,0.7,0.7,0.5,0.01,0.5,0.01,87,14,0.6,0.5,0.01,0.5,0.01,0.5,0.01,8,1.34,0.54,7,0.74,0.8,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,0.99,5,2,0.2,53,5,0.8,113,45,0.2,30,1,0.8,30,12,0.2,56,3,0.99,80,32,0.2,3,1.09,0.5,0.5,0.01,10,0.45,0.96,0.8,0.8,0.5,0.01,Both_twin_camber_DOA_hybrid_slightly_softer,,Recycled_Sintered_WFO,10.0,Playful_frog_stencil_bright_lily_pad_scene,Zeb_Powell,,,True_Twin,Triax_Fiberglass,2026,Super_Sap_reduces_carbon_50pct,Squeezebox_variable_thickness,,Frostbite_Edges,,Compatible_all_major_best_with_EST,Absorbed_Free_Thinker_and_Talent_Scout,Intermediate_Advanced,Burton,Unisex_Gender_neutral,The_Channel,Snowboard
9sPa6PPn6u,CAPiTA_C3_Worldwide_Core_Srl_Italy Navigator_158_Miles_Fallon_LTD,1099.99,191,0.86,0.75,0.8,0.5,0.01,2.0,0.49,0.8,0.7,0.7,2450,724,0.6,0.65,0.6,9,1.54,0.51,0.4,0.8,0.25,0.61,0.65,0.7,0.5,0.8,0.4,0.56,0.5,0.01,90,14,0.61,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,0.98,7,0.9,0.71,8,3.11,0.2,119,2,0.97,26,0,1.0,8,3,0.2,12,5,0.71,56,2,1.0,113,45,0.2,30,1,1.0,30,12,0.2,80,3,1.0,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Storm_Chaser_Lib_Tech_Orca_Mind_Expander_Deep_Thinker_Warpig_Surfer,,Hyperdrive_sintered_UHMW_UHDPE,,Skinless_Core_Ash_Woodgrain_220g_lighter,Miles_Fallon,MotherShip_Feistritz_Carinthia_Austria,,Directional_with_0_8in_2cm_setback,HolySheet_Tri_Bi_fiberglass,2025_2026_season,B_Impact_Score_98_9_exceeding_median_50_9,2x30mm_Technora_Flax_Boosters_aramid,Full_ABS1000_Sidewalls,360_Degree_HRC48_Steel_Edges,Parabolic_Radical_Taper,,,Intermediate_to_advanced_not_beginners,CAPiTA,,Stainless_Steel_4x2_Inserts_4x4_compatible,Mens_snowboard
AAkvfNUooz,Jones_Snowboards_Truckee_California Mind_Expander_2.0,1079.99,115,0.96,0.7,0.8,0.5,0.6,2.13,0.85,0.2,0.7,0.7,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.75,0.7,0.5,0.8,0.5,0.7,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,1.0,7,0.9,0.7,8,3.11,0.2,114,2,0.96,30,0,0.96,8,3,0.2,1,2,0.96,56,2,0.96,113,45,0.2,30,1,0.96,30,12,0.2,79,3,0.96,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Lib_Tech_Orca_Korua_Dart_Storm_Chaser_Gentemstick_others,,Sintered_8000_Base,,Premium_Topsheet_durable_scratch_resistant,Chris_Christenson_surf_shaper,SWS_factory_Dubai_UAE,,Tapered_Directional_High_3D_Contour_Base,Biax_Fiberglass_BComp_Carbon_Flax_Stringer_Bio_Resin,2027,Fair_Trade_Certified_via_SWS,Carbon_pop_flax_chatter_reduction_Bcomp_Swiss,Recycled_ABS_Sidewalls,Recycled_German_Steel_Edges,,,Jones_Mind_Expander_2018_2025,Intermediate_and_above,Jones_Snowboards,Unisex,2x4_Inserts,Snowboard
AVzDhRI1CH,Burton_Snowboards_B_Corp Family_Tree_Gril_Master,699.99,115,0.95,0.8,0.7,0.0,0.96,3.0,0.49,0.8,0.8,0.8,2600,724,0.6,0.85,0.96,8,0.98,0.8,0.5,0.7,0.8,0.8,0.7,0.7,0.5,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.8,0.8,0.8,0.8,0.7,0.8,6,1.16,0.66,8,0.38,0.95,8,0.35,0.95,115,2,0.95,26,0,0.95,25,7,0.95,15,2,0.93,56,2,0.95,110,3,0.95,30,1,0.95,31,1,0.8,68,3,0.95,100,5,0.8,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,Jones_Frontier,,Extra_absorbent_high_density_sintered_wax_infused,,,Marko_Grilo_Grilc,Austria_Kiel_Nindl_GMBH,,Freeride_Directional,45_degree_Carbon_Highlights_tip_to_tail,2024_W24,FSC_Certified,Squeezebox_enhanced_energy_transfer,,Frostbite_Edges,Balanced_Freeride_Geometry,Compatible_all_major_bindings,Gril_Master_LTD_2023,Advanced_Expert,Burton,Gender_neutral_sizing,The_Channel,Snowboard
AYF3ZPQjRS,CAPiTA_C3_Worldwide Spring_Break_Powder_Twin,999.99,143,0.92,0.7,0.8,0.9,0.9,2.0,0.25,0.99,0.8,0.8,2750,809,0.5,0.6,0.7,10,1.2,0.7,0.65,0.8,0.8,0.8,0.65,0.6,0.6,0.8,1.0,0.78,0.48,0.6,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,1.0,7,0.38,0.99,7,0.35,0.99,114,2,0.99,27,0,0.96,0,7,1.0,5,2,0.2,56,5,0.8,113,45,0.2,32,1,0.96,32,1,0.8,68,3,0.99,77,5,0.8,6,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Bataleon_Party_Wave_Twin_3BT,,Powder_Drive_die_cut,,PLT_Technology,,Austria_Mothership,,True_Twin,HolySheet_Tri_Bi,2026,,4x30mm_Carbon_V_Tech,Full_ABS1000,360_Degree_HRC48_Steel,Blended_Radial,Standard_2x4_all_brands,,Intermediate_Advanced,CAPiTA,Mens,Stainless_Steel_2x4,Snowboard
BWUpjhMSSe, Alternator,999.99,115,0.95,0.6,0.7,0.4,0.8,2.0,0.25,0.99,0.75,0.7,2600,724,0.6,0.8,0.7,4,1.39,0.6,0.85,0.89,0.8,0.55,0.8,0.8,0.4,0.7,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.98,7,0.74,0.8,7,0.69,0.8,119,47,0.2,25,0,1.0,2,7,1.0,0,6,0.6,54,7,0.6,111,3,0.95,30,1,0.95,30,1,0.8,70,3,1.0,75,5,0.8,6,0.84,0.7,0.5,0.01,10,0.45,1.0,0.5,0.01,0.5,0.01,CAPiTA_Aeronaut_700USD_more_playful_Alternator_faster,,Sintered_Speed_Formula_II,10.0,,Torgeir_Bergrem_Mateo_Massitti_Sean_Miskiman_Yuto_Yamada_Griffin_Siebert,,,Directional,Bi_Lite_Laminates_two_directions,2027,FSC_responsibly_sourced_forestry,Carbon_Tape_V_Shape_longitudinal_reinforcement,ABS_Sidewall_35pct_recycled_polymers,Recycled_Steel_Edge_50pct,Dual_Degressive_Sidecut,2x4_insert_pattern,,Advanced,Nitro,Mens_unisex_womens_variant_separate,2x4_inserts,Snowboard
BpxGv47B0Y,Never_Summer_Industries Mens_Swift,1049.99,115,1.0,0.7,0.8,0.85,0.8,3.0,0.49,0.8,0.5,0.01,3140,260,0.99,0.7,0.99,8,0.98,0.8,0.7,0.8,0.5,0.01,0.85,0.8,0.3,0.8,0.5,0.01,0.5,0.01,93,5,0.99,0.7,0.8,0.7,0.8,0.5,0.01,7,0.45,0.96,8,1.04,0.6,8,3.11,0.2,117,2,0.93,26,0,0.93,85,9,0.92,2,4,0.8,55,22,0.2,113,45,0.2,31,1,0.93,30,12,0.2,76,4,0.93,80,32,0.2,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.6,0.8,0.5,0.01,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Jellyfish_Gentemstick_Barracuda_Soul_Shift_Nidecker_Beta,,Durasurf_XT_Sintered_5501_graphite,,Co_Extruded_Polymer_Topsheet,Tim_Canaday,Denver_Colorado_USA,,Tapered_Directional,Bi_Lite_Fiberglass,2026,,,UHMW_Sidewalls,Fullwrap_Metal_Edge_Aluminium_Tail,Power_Grip_Sidecut_multiple_radii_flat_middle,,,Intermediate_to_Expert,Never_Summer,Mens,2x4_Inserts,Snowboard
C9Vn2faiNl, Santoku,1099.99,115,1.0,0.6,0.7,0.5,0.8,2.0,0.25,1.0,0.8,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.3,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.78,0.84,6,0.74,0.8,7,0.97,0.6,119,47,0.2,25,0,1.0,0,7,1.0,5,2,0.2,54,6,0.7,100,3,1.0,29,1,1.0,30,1,0.8,70,3,1.0,75,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Yes_Standard_Jones_MT_Capita_Mercury_Salomon_Assassin_K2_Broadcast,,Sintered_Speed_Formula_II,,,Elias_Elhardt,Playmaker_factory_Taiwan,,All_Terrain_Twin,Bi_Lite_Laminates_two_direction_glass,2027,Made_with_100pct_solar_energy,Carbon_Tape_V_Shape,ABS_35pct_recycled_polymers,Recycled_Steel_Edge_50pct,Dual_Degressive_Sidecut,,Nitro_Uberspoon,Intermediate,Nitro_Snowboards,Mens,2x4_Inserts,Snowboard
Cge1q0elpO, Assassin,719.99,115,0.99,0.6,0.8,0.0,0.99,2.0,0.49,0.8,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.65,0.8,0.6,0.7,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.8,0.8,5,0.87,0.81,8,0.38,0.99,8,0.35,0.99,116,2,0.99,25,0,0.99,2,20,0.6,1,5,0.7,56,2,0.99,113,45,0.2,29,1,0.99,30,1,0.99,70,3,0.99,78,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_CAPiTA_Mercury_Nitro_Team_K2_Broadcast_Yes_Standard_Jones_Mountain_Twin,,Sintered_EG,,ABC_Wrapper_wood_veneer,Victor_Daviet_Nils_Mindnich,,,Directional_Twin,BA_MD_Fiberglass,2026,FSC_certified_wood,Popster_Eco_Booster_carbon_bamboo,Royal_Rubber_Rails,,Quadralizer_Sidecut,,Originally_True_Twin_changed_Directional_Twin_2019,Intermediate_to_Advanced,Salomon,Mens,2x4_Inserts,Snowboard
CvHHKqIbHd, Burton_Custom_30th_Anniversary,1049.99,115,1.0,0.8,0.7,0.4,0.6,3.0,0.49,0.8,0.4,0.7,2620,260,0.98,0.5,0.01,6,2.42,0.2,0.65,0.8,0.65,0.7,0.8,0.8,0.5,0.8,0.5,0.01,0.5,0.01,90,5,0.97,0.5,0.01,0.5,0.01,0.5,0.01,6,1.27,0.59,8,0.38,0.99,8,0.35,0.99,120,2,0.99,25,0,1.0,12,7,0.99,5,2,0.2,53,2,1.0,113,45,0.2,29,1,0.99,30,12,0.2,80,3,0.99,80,32,0.2,2,0.84,0.7,0.5,0.01,10,0.45,0.99,0.5,0.01,0.5,0.01,Jones_Mountain_Twin_120_cheaper_similar_versatility,,Sintered_WFO_extra_absorbent_high_density,10.0,Classic_1996_line_graphics_vary_by_length,,Kiel_Nindl_GMBH_Austria,,Directional_Twin,45_degree_Carbon_Highlights_tip_to_tail,2026,100_percent_FSC_certified_cores,Overbuilt_factory_broken_in_consistent_flex,,Frostbite_Edges_enhanced_edge_hold,,Compatible_with_all_major_binding_brands,,Intermediate,Burton_Snowboards,Unisex,The_Channel,Snowboard
