product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
LFznRrY3J3,Mervin_Manufacturing,Lib_Rig,,0.8085,Early_Rise_Directional_Camber:0.8085|Hybrid_Rocker_behaves_like_camber:0.1509|C3_Camber:0.0406,0.75,0.8000,,1099.99,0.9977,,0.5,0.7000,,Korua_Otto_K2_Manifest_Yes_Typo_Jones_Frontier_Ride_Algorythm_etc,0.9594,,Sintered_Knife_Cut_Base,0.9974,,80.0,0.6000,65plus_kg:0.9615|60plus_kg:0.0385,7.0,0.9925,7.0:0.9925|6.0:0.0075,2024,0.8000,2024_season:0.8741|February_2023:0.1259,29.75,0.9969,,8.0,0.9969,,Intermediate_to_Advanced_Expert,0.9896,,1.0,0.7462,,0.8,0.8000,,Squiggle_by_Josh_Pine_riders_line_down_mountain,0.8371,,Austen_Sweetin_first_pro_model,0.9974,,2550,0.6000,,Sequim_Carlsborg_Washington_USA,0.9871,,,,,,,,25.3,0.9969,,80.0,0.6000,,,,,8.0,0.9969,,29.85,0.8000,30.1/29.6:0.9615|30.0/29.5:0.0385,,0.9974,,Lib_Tech,0.9974,,2x4_Inserts,0.9839,,Tapered_Directional,0.9969,,153_155_157_159_160W_162,0.9974,,2025-2026,0.9963,,Mens,0.9974,,Tri_Ax_Bi_Ax_Fiberglass,0.9969,,Snowboard,0.9974,,,0.9917,,1.5,0.9766,1.5:0.9766|1.75:0.0234,0.5,0.8000,,FSC_certified_fast_growing_renewable_forest,0.9554,,57.5,0.8000,,0.8,0.8000,,2_way_fiber_max_snap_decrease_chatter,0.7458,,Birch_Internal_UHMW_Sintered_Sidewall,0.5291,,0.7,0.7000,,Magne_Traction_7_serrated_bumps,0.9994,,3.0,0.7000,,Deep_carving_sidecuts,0.9974,,5.0,0.9488,,,,,,,,Partially_replaces_BRD,0.8674,,105.0,0.9615,105.0:0.9615|107.0:0.0385,,,,,,,83.2,0.9488,,,,,,,,,,,,,
LGRB7MpPPZ,Burton_Snowboards,Family_Tree_3D_Deep_Daze,,0.9621,Directional_Flat_Top:0.9621|Flat_to_Rocker:0.0379,0.8,0.7000,,699.99,0.9502,,0.4,0.6000,,Capita_Spring_Break_158_Powder_Glider,0.7400,,Sintered_WFO,0.9980,,68.0,0.9302,,4.5,0.5391,4.5:0.5391|5.0:0.4609,2021,0.7301,,29.54,0.9003,,6.2,0.9003,,Intermediate,0.8804,,3.0,0.8000,,0.6,0.7400,,,,,,,,2760.0,0.6901,,Austria_Keil_Factory,0.9696,,0.5,0.7400,,9.0,0.7400,,25.5,0.9302,,79.5,0.8000,,107.5,0.9003,,6.5,0.9003,,30.24,0.8000,,,0.9973,,Burton,0.9971,,The_Channel,0.9986,,Freeride_Directional,0.9979,,Yes,0.9003,,2024,0.9979,,Gender_neutral_unisex,0.8551,,45_degree_Carbon_Highlights,0.9980,,Snowboard,0.9519,,,0.9254,,-25.0,0.9502,,0.5,0.7000,,B_Corp_Certified,0.9820,,53.0,0.9003,,0.5,0.7000,,45_degree_fibre_angle_uni_carbon_glass,0.8552,,ABS_Recycled,0.9327,,0.85,0.7400,,,,,3.2,0.7400,,,,,2.0,0.8000,,All_major_brands_best_with_EST,0.9231,,,,,,,,100.0,0.9003,,,,,0.5,0.7400,,83.1,0.6901,,0.7,0.7400,,0.7,0.7400,,0.7,0.7400,,0.5,0.7400,
LLlc7aKIkS,Mervin_Manufacturing,Doughboy,,0.9622,,0.7,0.8000,,1349.99,0.9890,,0.0,0.9890,,Jones_Storm_Chaser_Rome_PD_Yes_420,0.8530,,Eco_Sublimated_TNT_Base,0.9963,,80.0,0.6000,,7.0,0.9738,7.0:0.9738|6.0:0.0262,1989,0.6000,,32.2,0.9792,32.2:0.9792|31.6:0.0208,9.0,0.9985,,Advanced_Expert,0.5681,Advanced_Expert:0.5681|Advanced:0.3839,1.0,0.8000,,0.8,0.8000,,Eco_Sublimated_Poly_Top_Sheet,0.9406,,EJack_Jamie_Lynn_Fredi_K,0.8089,,,,,Handbuilt_in_the_USA,0.9948,,0.8,0.7000,,9.5,0.8000,,,,,,,,,,,,,,,,,,0.9944,All_Mountain_Directional_Twin:0.9944|All_Mountain_Freeride:0.0049,Lib_Tech,0.9998,,2x4_Inserts,0.8000,,Directional_Twin,0.9985,,,,,2025_2026_season,0.9974,,Mens,0.9793,,Tri_Ax_Glass_Magnesium_Techno_Fiber_Bands_and_Carbon,0.9406,,Snowboard,0.9985,,,0.8000,,0.0,0.9985,,0.6,0.8000,,Zero_hazardous_waste_producing_factory,0.9999,,57.47,0.8000,,0.95,0.9000,,High_magnesium_glass_fiber_high_tensile_strength,0.7262,,Birch_Internal_Sidewalls_vertical_end_grain_pop_durability,0.8219,,,,,Magne_Traction_serrated_edges,0.9406,,7.0,0.9000,,,,,,,,,,,0.85,0.8000,,Original_Doughboy_Shredder_late_1980s_196cm_plus,0.9828,,152.0,0.9792,152.0:0.9792|135.0:0.0208,,,,,,,,,,,,,,,,,,,,,
LmqmuuOFZu,Salomon_Group_Amer_Sports,Huck_Knife_Pro,,0.9948,,0.8,0.8000,,1089.99,0.9974,,0.5,0.8000,,CAPiTA_DOA_similar_twin_slightly_stiffer_than_HK,0.9620,,Sintered_EG_Gallium_Electra,0.9975,,65.0,0.9958,,8.0,0.9199,8.0:0.9199|9.0:0.0801,2019,0.8000,,29.5,0.9958,,7.5,0.9958,,Advanced,0.9948,,2.0,0.8000,,0.85,0.8000,,,,,Dusty_Henricksen_and_Sven_Thorgren,0.9860,Dusty_Henricksen_and_Sven_Thorgren:0.9860|Sven_Thorgren:0.0140,,,,China_designed_in_France,0.9212,,,,,,,,25.5,0.9958,,77.5,0.8000,,121.6,0.9958,,,,,,,,,0.9839,,Salomon,0.9974,,2x4_Inserts,0.9958,,True_Twin,0.9953,,153_156_159_156W_159W,0.8228,153_156_159_156W_159W:0.8228|149_153_156_159_156W_159W:0.1772,2027,0.9948,,Mens,0.8000,,TriAx_HD_Popster_Ghost_Carbon_Damplifier_Lite_30pct_BioResin,0.9948,,Snowboard,0.9974,,,0.9937,,0.0,0.8353,,0.4,0.8000,,FSC_certified_wood,0.7396,,56.0,0.9958,,0.8,0.8000,,Core_milled_inside_inserts_natural_flex,0.9948,,Royal_Rubber_Rails_full_length,0.9975,,0.65,0.7000,,Freestyle_Edge_Bevel,0.9948,,1.3,0.8000,,Equaliser_Rad_Sidecut,0.9948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LpgUDviRzN,Mervin_Manufacturing,C_Money,,0.9968,,0.7,0.6000,G_Lite_1:0.9882|G_Lite_2:0.0118,599.99,0.9963,,0.0,0.9963,,Salomon_Huck_Knife_sintered_quad_camber_carbon,0.9922,,Eco_Sublimated_Co_Ex_Base_extruded,0.9906,,,,,6.0,0.9728,6.0:0.9728|5.0:0.0272,2025,0.8502,,,,,,,,Intermediate,0.9937,,1.0,0.8000,,,,,Eco_Sublimated_Poly_Topsheet,0.9906,,Jay_Howell_punksgitcut,0.9923,,6620,0.6000,,Carlsborg_Sequim_WA_USA,0.9840,,,,,,,,,,,,,,,,,,,,,,,,0.9963,,GNU,0.9963,,2x4_Inserts,0.9870,,True_Twin,0.9972,,144_148_150W_152_154_154W_156_158W_159,0.9703,144_148_150W_152_154_154W_156_158W_159:0.9703|152_154_156_158W:0.0297,2026,0.9963,,Mens,0.9571,,Tri_Ax_Bi_Ax_Fiber_alloy_glass,0.9578,,Snowboard,0.9963,,,0.9922,,0.0,0.9963,,,,,Zero_hazardous_waste_water_based_solvents,0.9954,,,,,0.9,0.9000,,,,,UHMW_polyethylene,0.9882,,,,,Magne_Traction_7_serrations,0.9914,,4.0,0.9930,,Magne_Traction_serrated,0.8571,,,,,Any_binding_standard_or_mini_disk_2x4,0.8520,,0.25,0.8000,,,,,,,,,,,,0.9554,,83.2,0.9554,,,,,,0.9554,,,,,,,
Lwq6GUWWui,,Shadowban,,0.9890,,0.8,0.8000,Aspen_Bamboo_Paulownia:0.9709|Aspen_Bamboo:0.0291,949.99,0.9923,,0.5,0.8000,,Jones_Mountain_Twin,0.6365,,Sintered_Stone_Ground_4000_PTEX,0.9978,,74.8,0.8000,,3.5,0.6000,Mellow:0.9554|Mid:0.0446,2023,0.9948,,30.0,0.9839,,6.8,0.8000,,Beginner_Intermediate,0.4812,Beginner_Intermediate:0.4812|Intermediate_Advanced:0.4787|Intermediate:0.0401,3.0,0.8000,,0.75,0.7000,,Topless_Topsheet_graphics_on_fiberglass_urethane,0.9978,,,,,2600,0.5000,,Asia_based_facility,0.9449,,,,,,,,25.4,0.9923,,77.1,0.8000,,117.2,0.9923,,6.9,0.8000,,30.4,0.9839,,,0.9595,All_Mountain:0.9595|All_Mountain_Freestyle:0.0405,Ride,0.9986,,2x4_Inserts,0.9890,,Directional_Twin,0.9997,,147_151_154_157_161_155W_160W_164W,0.9978,,2027,0.9890,,Unisex,0.9219,,Pre_Cured_Glass_USA_made,0.9996,,Snowboard,0.9986,,,0.9890,,19.0,0.9978,,0.5,0.8000,,30_percent_recycled_materials,0.9923,,55.9,0.9978,,0.75,0.7000,,Carbon_Array_3_three_carbon_stringers,0.9978,,Slimewalls_urethane_with_Roll_In_Construction,0.9978,,0.8,0.7000,,Standard_Steel_Edge_30pct_recycled,0.9978,,2.4,0.6051,,Quadratic_Sidecut_blend_of_three_radii,0.9978,,,,,,,,0.6,0.6000,,Machete_GT_more_approachable,0.6716,,,,,,,,,,,,,,,,,,,,,,,,,
M0jRRVbDtJ,,Goliath_Plus,,0.9793,,0.75,0.7000,,1199.99,0.9742,,0.5,0.8000,,,,,Nano_Speed_S_ISOSPORT_7000_sintered,0.9994,,75.0,0.9793,,7.0,0.9005,7.0:0.9005|8.0:0.0995,2004,0.8696,,29.8,0.9793,,7.9,0.9793,,Intermediate_to_Advanced,0.5510,Intermediate_to_Advanced:0.5510|Advanced:0.3446|Advanced_Expert:0.1044,,,,,,,,,,,,,,,,,,,,,,,,,25.4,0.9793,,81.0,0.8000,,120.2,0.9793,,8.0,0.9793,,30.1,0.9793,,,0.9922,,Bataleon,0.9922,,2x4_Inserts,0.9793,,Directional_Twin,0.9985,,153_156_159_158W_161W_164W,0.9793,,2027,0.9922,,Mens,0.9948,,Tri_Ax_Carbon_Stringers_DRST_Aramid_XPly,0.9943,,Snowboard,0.9730,,,,,,,,,,,,,,55.0,0.9793,,,,,DRST_Dual_Radial_SuperTubes_six_hollow_carbon,0.9994,,Flex_Walls_urethane_bonded_to_core,0.9994,,,,,,,,,,,,,,,,,Standard_pattern_non_Burton_EST,0.8410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3A5mzYKtT,Salomon,Abstract,,0.9998,,0.6,0.6585,Aspen_Select:0.6585|Aspen:0.2927,594.99,0.9974,,0.7,0.7000,,Burton_Process_Flying_V,0.9317,,Sintered,0.9985,,70.0,0.9000,,6.0,0.9968,,2023,0.9726,,29.7,0.9000,,,,,Intermediate_Advanced,0.9545,,,,,,,,Castor_Bean_Bio_Sourced,0.9922,,Estee_Preda,0.9434,,2600,0.3000,,,,,,,,,,,25.2,0.9534,,77.5,0.8000,,120.5,0.9534,,,,,29.9,0.9000,,,0.9943,,Salomon,0.9958,,2x4_Inserts,0.9534,,True_Twin,0.9998,,10_sizes_with_162,0.9930,10_sizes_with_162:0.9930|9_sizes_no_162:0.0060,2025,0.9958,,Unisex,0.9975,,Triax_BA_MD_3_intersecting_layers,0.9965,,Snowboard,0.9975,,,0.9545,,0.0,0.9890,,0.4,0.8000,,FSC_certified,0.8831,,,,,,,,Ghost_Carbon_Beam_tip_tail,0.9574,,Royal_Rubber_Rails_full_length,0.9450,Royal_Rubber_Rails_full_length:0.9450|Royal_Rubber_4mm_pads:0.0292|Rubber_2mm_blocks:0.0215,0.6,0.6000,,,,,2.1,0.8000,,Quadralizer_Sidecut,0.9572,,,,,Salomon_District,0.9569,,,,,Combination_of_Salomon_Gypsy_and_Villain,0.9990,,,,,,,,,,,,,,,,,,,,,,,,,
M6QYHtT461,Rome_SDS,Boneless,,0.9997,,0.65,0.7100,,899.99,0.9073,,0.5,0.7100,,CAPiTA_DOA_twin_hybrid_camber_flex_5_5,0.9931,,SinterStrong_sintered,0.9983,,62.8,0.9518,53.5_to_72kg:0.9518|54_to_77kg:0.0482,5.0,0.9723,5.0:0.9723|6.0:0.0277,2025,0.8000,,,,,6.8,0.8000,,Intermediate,0.9637,,,,,0.75,0.8000,,,,,,,,2680.0,0.9754,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9590,,Rome,0.9998,,2x4_Inserts,0.9979,,True_Twin,0.9997,,138N_141N_144N_147N_150_153_156_157W_159_160W_163W,0.9997,,2027,0.7100,,Unisex,0.9995,,Biaxial_fiberglass,0.9979,,Snowboard,0.9998,,,0.9983,,0.0,0.9979,,0.3,0.8000,,,,,55.3,0.8000,49.3_to_61.3cm:0.9554|53.3cm:0.0446,0.65,0.7000,,Twin_Single_Bamboo_Omega_HotRods,0.9982,,,,,0.8,0.8000,,,,,1.8,0.8000,,Tri_Radial_Sidecut,0.9983,,0.0,0.9979,,2x4_compatible_all_major_brands,0.9979,,0.4,0.7000,,,,,108.4,0.9940,,0.75,0.8000,,0.72,0.7000,,85.9,0.9694,,,,,,,,,,,,,
MMQRE33uii,CAPiTA_Snowboards_founded_Seattle_2000,Mega_Mercury,,0.9085,,0.7,0.7000,,1699.99,0.9315,,0.4,0.8000,,Jones_Ultra_Bataleon_Plus_Salomon_Pro_Nitro_Pro_NS_Proto_Burton_GC,0.9933,,Megadrive_XT_sintered_race_base_UHMW_carbon_fluoro,0.9999,,72.5,0.9315,,7.0,0.6479,7.0:0.6479|6.5:0.3521,2021,0.8000,,29.8,0.9315,,7.5,0.6000,,Advanced_to_Expert,0.9591,,2.0,0.8000,,0.7,0.7000,,Megalite_Skin_Topsheet_super_thin_matte,0.9572,,,,,,,,The_MotherShip_Feistritz_Austria,1.0000,,0.65,0.6000,,7.0,0.7000,,25.5,0.9315,,76.5,0.8000,,119.9,0.9315,,8.0,0.8000,,,,,,0.9999,,CAPiTA,0.9974,,2x4_Stainless_Steel_Inserts,0.9107,,Directional,0.9974,,153_155_157_159_161_156W_158W_160W,0.9671,153_155_157_159_161_156W_158W_160W:0.9671|155_157_159_158W_160W:0.0329,2027,0.9315,,Mens,0.9268,,Hybrid_Carbon_Holysheet_Tri_Tri,0.9986,,Snowboard,0.9315,,,0.9004,,12.7,0.9986,,0.5,0.8000,,100pct_clean_energy_hydroelectric_solar,1.0000,,55.9,0.9315,,0.6,0.7000,,Carbon_interwoven_into_Holysheet_fiberglass,0.9992,,Milled_sidewalls_added_strength,0.8475,,,,,1_5mm_bump_each_edge_3mm_extra_waist,0.9465,,,,,New_Age_Progressive_Death_Grip,0.9112,,0.0,0.9449,,,,,,,,CAPiTA_Mercury,0.9946,,,,,,,,0.55,0.6000,,91.0,0.8000,,,,,0.8,0.7000,,,,,,,
Mkb0Q9lZ1o,,Outerspace_Living,,0.9605,Resort_V3_Profile:0.9605|Rocker_Camber_Rocker:0.0395,0.65,0.7000,,719.99,0.8447,,0.8,0.8000,,Outsiders_DOA_NS_ProtoTwo_NitroFury_YesGreats_Jibsaw_BoxK,0.9434,,Superdrive_ADV_sintruded,0.8403,,72.5,0.9914,,5.0,0.9981,,2017,0.9434,,,,,7.9,0.9914,,Intermediate,0.9979,,,,,1.0,0.9681,,PLT_Technology_digital_screen_print_metallic,0.9979,,,,,2400,0.6000,,Feistritz_Carinthia_Austria,0.8609,,0.5,0.7000,,7.5,0.7000,,25.2,0.9914,,,,,118.4,0.9914,,,,,,,,,0.9979,,CAPiTA,0.9979,,2x4_Inserts,0.7086,,Directional_Twin,0.9980,,150_152_154_156_158_160_155W_157W_159W_161W,0.9963,,2026,0.9979,,Mens,0.9951,,Special_Blend_Biaxial_Fiberglass_626g_m2,0.9603,,Snowboard,0.9979,,,0.9979,,12.7,0.9912,,0.5,0.8000,,Certified_B_Corporation,0.9865,,55.9,0.9914,,0.4,0.8000,Less_edge_hold_harder_snow_not_ideal_icy:0.8029|Not_bad_for_soft_board_grippy_camber:0.1971,4x30mm_Carbon_Boosters_tip_tail,0.9646,,Full_ABS_Sidewalls,0.5180,,0.6,0.6000,,360_Degree_Steel_Edges,0.5180,,2.0,0.8000,,Radial_single_radius,0.9921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MqjXyoxok9,Mervin_Manufacturing,Gremlin,,0.9963,,0.85,0.9000,,969.99,0.9839,,0.9,0.8000,,Lib_Tech_Orca_more_stable_precise_vs_nimble,0.8929,,Fast_tough_holds_wax_knife_cut_waste_reduction,0.9093,,80.0,0.6000,,6.0,0.9991,,2020,0.8000,,30.7,0.8801,,7.2,0.8801,,Advanced_Expert,0.9453,Advanced_Expert:0.9453|Intermediate_Advanced:0.0547,1.0,0.8000,,,,,Eco_Sublimated_Poly_Texture,0.9001,,By_GNU_Gift_Shop,0.9923,,2800,0.6000,,Sequim_Washington_USA,0.9992,,0.9,0.8000,,6.5,0.6000,,26.4,0.8801,,82.5,0.6000,,,,,7.5,0.8801,,31.45,0.8000,,,0.9890,,GNU,0.9974,,2x4_Inserts,0.9868,,Tapered_Directional,0.9974,,144_148_152_155_158_161cm,0.9963,,2027,0.9839,,Mens,0.8066,,Tri_Ax_Bi_Ax_Alloy_Glass,0.9549,,Snowboard,0.9890,,,0.9001,,51.0,0.9868,,0.4,0.8000,,FSC_certified_wood,0.9549,,54.93,0.8000,,0.9,0.9000,,,,,UHMW_Polyethylene,0.9001,,,,,Magne_Traction_7_serrations,0.9989,,4.2,0.8000,,,,,12.0,0.9592,,Bent_Metal_Axtion_Transfer_Union_Ultra,0.8418,,0.7,0.8000,,,,,108.0,0.8801,,,,,0.5,0.8000,,,,,0.7,0.8000,,,,,0.8,0.8000,,,,
NqInYDuKpj,Bataleon_Snowboards_Amsterdam_Netherlands,Mens_Stereo,,0.9726,,0.6,0.7000,,939.99,0.9726,,0.1,0.7000,,CAPiTA_Horrorscope_freestyle_twin_soft_flex_park,0.5714,,Hyper_Glide_S_standard_sintered,0.9726,,75.0,0.9726,,4.0,0.9946,,2026,0.6509,,29.9,0.9726,,7.2,0.8000,,Intermediate,0.9726,,,,,,,,,,,Ethan_Morgan,0.9726,,,,,Austria_CAPiTA_MFG_Mothership,0.9954,,,,,,,,25.5,0.9726,,79.0,0.8000,,116.2,0.9726,,7.3,0.8000,,30.2,0.9726,,,0.9726,,Bataleon,0.9912,,2x4_Inserts,0.9726,,Twin_3D_Twin_symmetrical,0.9946,,150_152_154_156_158_153W_156W_159W,0.9726,,2027_season_26_27,0.9726,,Mens,0.9726,,Bi_Ax_fiberglass_with_Carbon_Stringers,0.9726,,Snowboard,0.9726,,,0.9726,,0.0,0.9726,,,,,,,,55.5,0.9726,,,,,Carbon_stringers_fine_tune_flex_response_feel,0.9726,,Flex_Walls_urethane_durable_damp,0.9726,,0.75,0.7000,,Triple_Base_Technology_3BT_reduces_edge_catch,0.9726,,,,,Tri_radial,0.9726,,0.0,0.9726,,Standard_2x4_insert_compatible_all_standard_bindings,0.9726,,,,,,,,,,,0.75,0.8000,,,,,,,,,,,,,,,,,,,
OUkTiHWBdD,Burton_Snowboards_B_Corp_Burlington_VT,Cartographer,,0.6983,,0.9,0.9000,,639.99,0.9963,,0.8,0.8000,,Nidecker_Escape_similar_price_AM_Freeride,0.5952,,Sintered_WFO,0.9963,,68.0,0.9963,,5.5,0.7826,4-7:0.7826|5.5:0.2174,2022,0.9997,,29.75,0.9963,,7.0,0.9963,,Beginner_Intermediate,0.9793,,3.0,0.8000,,0.65,0.7000,,,,,Julio_Desmont_Vermont_artist,0.8904,,2600,0.5000,,,,,,,,6.5,0.7000,,25.5,0.9963,,79.5,0.8000,,114.2,0.9922,,7.3,0.9963,,30.25,0.8000,,,0.9915,,Burton,0.9981,,The_Channel,0.9922,,Freeride_Directional,0.8423,Freeride_Directional:0.8423|Tapered_Directional:0.1577,144_149_154_159_162_154W_159W,0.9963,,2026,0.9981,,Unisex,0.9884,,Triax_Fiberglass,0.9709,Triax_Fiberglass:0.9709|Mystery_Glass:0.0291,Snowboard,0.9963,,,0.9921,,-2.5,0.9963,,0.3,0.8000,,FSC_Certified_core_wood,0.9915,,56.0,0.9963,,,,,Dualzone_EGD_perpendicular_wood_grain,0.9907,,,,,0.7,0.7000,,,,,2.6,0.7000,,,,,5.0,0.9635,,,,,,,,,,,,,,1.0,0.9000,,,,,,,,,,,,,,0.85,0.7000,,,,
PYpPM9tM1r,,Mens_Mountain_Twin,,0.9965,,0.8,0.9000,,1029.99,0.7602,,0.85,0.6400,,Capita_Mercury,0.4365,,Sintered_8000,0.9940,,70.4,0.8000,,6.0,0.7744,6.0:0.7744|7.0:0.2256,2010,0.8000,,23.5,0.9940,,7.8,0.9940,,Beginner_to_Expert,0.8904,Beginner_to_Expert:0.8904|Intermediate:0.1096,2.0,0.6000,,0.8,0.8000,,Premium_Topsheet_castor_bean_bioplastic,0.9991,,Jeremy_Jones_Victor_de_Le_Rue,0.9654,,,,,SWS_Dubai_UAE,0.9972,,0.7,0.9943,,5.5,0.7000,,25.4,0.9940,,,,,121.0,0.9940,,8.0,0.9940,,,,,,0.9963,,Jones_Snowboards,0.9940,,2x4_Inserts,0.7602,,Directional_Twin,0.9965,,149_151_153W_154_156W_157_158UW_159W_160_161UW_162W_163_164UW_165W_168W,0.9940,,2027,0.9963,,Mens,0.9940,,Biax_Fiberglass_dual_layer,0.9940,,Snowboard,0.9940,,,0.7602,,0.0,0.9963,,0.7,0.8000,,1pct_for_the_Planet_since_2015,0.9138,,58.0,0.8394,580.0:0.8394|600.0:0.1606,0.65,0.8000,,BComp_Carbon_Flax_stringers,0.9969,,Recycled_ABS_rounded,0.9940,,0.65,0.6000,,Traction_Tech,0.9965,,3.7,0.7000,,,,,0.0,0.9963,,S_M,0.9940,,0.75,0.7000,,,,,111.0,0.9940,,0.55,0.7000,,0.7,0.8000,,,,,0.7,0.7000,,0.8,0.8000,,0.7,0.8000,,0.7,0.8000,
PglUt7Orx0,Annecy_France_founded_1947,Assassin_Pro,,0.9963,,0.75,0.8000,,692.99,0.8100,,0.0,0.8100,,Korua_Otto_Ride_Algorythm_Shadowban_Salomon_Highpath_Yes_Standard_Uninc_Yes_Basic_Uninc_Capita_BSOD_Jones_Rally_Cat_Cardiff_Crane_Lynx,0.9595,,Sintered_EG_Electra_Gallium,0.9963,,70.0,0.8100,,8.2,0.9923,,2018,0.8000,,29.8,0.8100,,,,,Advanced_to_Expert,0.9966,,2.0,0.7215,,0.5,0.9595,,ABC_Wrapper_bamboo_veneers_reduce_40pct,0.6049,,Bode_Merrill,0.9965,,2600,0.3000,,China,0.9499,,0.85,0.9595,,5.5,0.8000,,25.3,0.8100,,77.5,0.8000,,118.0,0.8100,,,,,30.1,0.8100,,,0.7800,,Salomon,0.9963,,2x4_Inserts,0.7800,,Directional_Twin,0.9963,,150_153_156_159_162_158W_163W,0.8100,,2025,0.9963,,Mens,0.9341,,BA_MD_Glass_Biaxial_Medium_Density_Fiberglass,0.9310,,Snowboard,0.9963,,,0.9458,All_Mountain_Freestyle:0.9458|Park_to_Powder:0.0542,20.0,0.9937,,0.2,0.8000,,Bio_epoxy_resin_30pct_molecular_from_plants,0.9905,,,,,0.7,0.8000,,Ghost_Carbon_Beam_two_carbon_beams_tip_tail,0.9963,,Recycled_ABS_2025_reduced_chatter,0.9988,,0.8,0.8000,,,,,3.2,0.8000,,Quadralizer,0.9963,,,,,,,,,,,Changed_True_Twin_to_Directional_Twin_2019,0.8029,,,,,0.95,0.5574,,0.5,0.8000,,,,,0.7,0.8000,,0.8,0.8000,,0.7,0.8000,,0.8,0.8000,
